uuid,question_type,has_fl_proof?,fl_proof_compiles?,has_nl_proof?,has_soln_description?,soln_description,informal_statement,informal_proof,formal_statement,formal_proof,fl_proof_compilation_REPLerror
b78f0ff2-6bc8-5efb-836b-7fd92b551ec6,proof,no,,no,yes,"## Solution to Exercise 2

Let $\mathrm{f}$ be such a polynomial, and $\mathrm{n} \geqslant 0$ its degree. Clearly, $\mathrm{f}$ is not the zero polynomial.

Set $g(X)=X^{n} f\left(\frac{1}{X}\right)$. Then $g$ is a polynomial with integer coefficients.

Let $x$ be a non-zero integer, and $p$ a prime number with $p>\max \left(|x|,\left|f(x) g(x)-x^{n}\right|\right)$. Then $x$ is invertible modulo $p$, and there exists $y>0$ such that $x y=1 \bmod p$. It is easily verified that $x^{n} f(y)=g(x) \bmod [p]$.

On the other hand, we know that $f(x) f(y)=1 \bmod p$, hence $x^{n}=x^{n} f(x) f(y)=f(x) g(x) \bmod [p]$. Thus $p$ divides $f(x) g(x)-x^{n}$ with $p>\left|f(x) g(x)-x^{n}\right|$, so $f(x) g(x)=x^{n}$ for all $x \neq 0$ (and therefore also for $x=0$ as an equality between two polynomials).

Since $f$ is of degree $n$, we deduce that $g$ is constant and that $f(X)=a X^{n}$, where $a$ is an integer. Substituting into $f(x) g(x)=x^{n}$, we immediately get $a= \pm 1$, and thus $f(X)= \pm X^{n}$.

Conversely, any polynomial of the form $f(X)= \pm X^{n}$ is indeed a solution to the problem since, for all integers $u$ and $v$ and any prime number $p$, if $u v=1 \bmod [p]$ then $u^{n} v^{n}=$ $1 \bmod [p]$.

Finally, the polynomials sought are those of the form $f(X)= \pm X^{n}$, with $n \in \mathbb{N}$.","Exercise 2. Determine all polynomials $\mathrm{P}$ with coefficients in $\mathbb{Z}$ such that, for all primes $p$ and $u$ and $v$ in $\mathbb{Z}$ such that $p \mid u v-1$, we have: $p \mid P(u) P(v)-1$.",,"import Mathlib

/- Exercise 2. Determine all polynomials $\mathrm{P}$ with coefficients in $\mathbb{Z}$ such that, for all primes $p$ and $u$ and $v$ in $\mathbb{Z}$ such that $p \mid u v-1$, we have: $p \mid P(u) P(v)-1$. -/
theorem number_theory_290646 (P : Polynomial ℤ) :
    (∀ p u v : ℤ, Prime p → p ∣ u * v - 1 → p ∣ P.eval u * P.eval v - 1) ↔
    P.degree ≤ 1 := by",,
e00a64d2-a7e4-56c2-bbdb-a0ed5ea7c66d,math-word-problem,no,,no,yes,"To solve the equation \( |x^2 - 1| + |x^2 - 4| = mx \) as a function of the parameter \( m \), we need to analyze the behavior of the function \( f(x) = |x^2 - 1| + |x^2 - 4| \) and find the intersections with the line \( y = mx \).

### Step-by-Step Analysis:

1. **Define the function \( f(x) \):**
   \[
   f(x) = |x^2 - 1| + |x^2 - 4|
   \]
   Since \( f(x) \) is an even function, we only need to consider \( x \geq 0 \).

2. **Analyze the function in different intervals:**

   - **Case 1: \( 0 \leq x < 1 \)**
     \[
     f(x) = -(x^2 - 1) - (x^2 - 4) = -2x^2 + 5
     \]

   - **Case 2: \( 1 \leq x < 2 \)**
     \[
     f(x) = (x^2 - 1) - (x^2 - 4) = 3
     \]

   - **Case 3: \( 2 \leq x \)**
     \[
     f(x) = (x^2 - 1) + (x^2 - 4) = 2x^2 - 5
     \]

3. **Find the intersections with the line \( y = mx \):**

   - **For \( m < -3 \):**
     \[
     -2x^2 + 5 = mx \implies 2x^2 + mx - 5 = 0
     \]
     Solving the quadratic equation:
     \[
     x = \frac{-m \pm \sqrt{m^2 + 40}}{4}
     \]
     Since \( m < -3 \), we take the negative root:
     \[
     x = \frac{-m - \sqrt{m^2 + 40}}{4}
     \]

   - **For \( m = -3 \):**
     \[
     2x^2 - 5 = -3x \implies 2x^2 + 3x - 5 = 0
     \]
     Solving the quadratic equation:
     \[
     x = \frac{-3 \pm \sqrt{9 + 40}}{4} = \frac{-3 \pm 7}{4}
     \]
     Thus, \( x = 1 \) or \( x = -\frac{5}{2} \).

   - **For \( -3 < m < -\frac{3}{2} \):**
     \[
     2x^2 - 5 = mx \quad \text{or} \quad 3 = mx
     \]
     Solving \( 2x^2 - 5 = mx \):
     \[
     x = \frac{m - \sqrt{m^2 + 40}}{4}
     \]
     Solving \( 3 = mx \):
     \[
     x = \frac{3}{m}
     \]

   - **For \( m = -\frac{3}{2} \):**
     \[
     x = -2
     \]

   - **For \( -\frac{3}{2} < m < \frac{3}{2} \):**
     \[
     \text{No solution}
     \]

   - **For \( m = \frac{3}{2} \):**
     \[
     x = 2
     \]

   - **For \( \frac{3}{2} < m < 3 \):**
     \[
     -2x^2 + 5 = mx \quad \text{or} \quad 3 = mx
     \]
     Solving \( -2x^2 + 5 = mx \):
     \[
     x = \frac{3}{m} \quad \text{or} \quad x = \frac{m + \sqrt{m^2 + 40}}{4}
     \]

   - **For \( m = 3 \):**
     \[
     2x^2 - 5 = 3x \implies 2x^2 - 3x - 5 = 0
     \]
     Solving the quadratic equation:
     \[
     x = \frac{3 \pm \sqrt{9 + 40}}{4} = \frac{3 \pm 7}{4}
     \]
     Thus, \( x = 1 \) or \( x = \frac{5}{2} \).

   - **For \( m > 3 \):**
     \[
     -2x^2 + 5 = mx \implies 2x^2 + mx - 5 = 0
     \]
     Solving the quadratic equation:
     \[
     x = \frac{-m \pm \sqrt{m^2 + 40}}{4}
     \]
     Since \( m > 3 \), we take the positive root:
     \[
     x = \frac{-m + \sqrt{m^2 + 40}}{4}
     \]

4. **Identify integer solutions:**
   From the analysis, the pairs \((x, m)\) of integers that satisfy the given equation are:
   \[
   (x, m) = (-1, 3) \quad \text{and} \quad (1, 3)
   \]

The final answer is \( \boxed{ (x, m) = (-1, 3) \quad \text{and} \quad (1, 3) } \)","Solve the equation $|x^2 -1|+ |x^2 - 4| = mx$ as a function of the parameter $m$. Which pairs $(x,m)$ of integers satisfy this equation?",,"import Mathlib

/- Solve the equation $|x^2 -1|+ |x^2 - 4| = mx$ as a function of the parameter $m$. Which pairs $(x,m)$ of integers satisfy this equation? -/
theorem algebra_84382 (x m : ℤ) : abs (x^2 - 1) + abs (x^2 - 4) = m * x ↔ (x, m) = (-1, 3) ∨ (x, m) = (1, 3) := by",,
a6b125cc-7f6c-54a2-8f50-6658a8efa19f,math-word-problem,no,,no,yes,"6. $\left[\frac{5}{2}, \sqrt{7}\right]$.

Notice, $-2 a=2 b+2 c$.
$$
\begin{array}{c}
\text { Then }-2 \boldsymbol{a}+t \boldsymbol{b}+(1-t) \boldsymbol{c} \\
=(t+2) \boldsymbol{b}+(3-t) \boldsymbol{c} \text {. }
\end{array}
$$

Therefore, $|-2 a+t b+(1-t) c|$
$$
\begin{array}{l}
=\sqrt{(t+2)^{2}+(3-t)^{2}+2(t+2)(3-t) \boldsymbol{b} \cdot \boldsymbol{c}} \\
=\sqrt{2 t^{2}-2 t+13+2\left(-t^{2}+t+6\right)\left(-\frac{1}{2}\right)} \\
=\sqrt{3 t^{2}-3 t+7} \in\left[\frac{5}{2}, \sqrt{7}\right] .
\end{array}
$$","6. Given three non-collinear unit vectors $\boldsymbol{a}, \boldsymbol{b}, \boldsymbol{c}$ on a plane, satisfying $\boldsymbol{a}+\boldsymbol{b}+\boldsymbol{c}=\boldsymbol{0}$. If $0 \leqslant t \leqslant 1$, then the range of $|-2 a+t b+(1-t) c|$ is $\qquad$",,"import Mathlib

open Real Set
open scoped BigOperators

/- 6. Given three non-collinear unit vectors $\boldsymbol{a}, \boldsymbol{b}, \boldsymbol{c}$ on a plane, satisfying $\boldsymbol{a}+\boldsymbol{b}+\boldsymbol{c}=\boldsymbol{0}$. If $0 \leqslant t \leqslant 1$, then the range of $|-2 a+t b+(1-t) c|$ is $\qquad$ -/
theorem algebra_282319 (a b c : ℝ × ℝ)
  (h₀ : ‖a‖ = 1) (h₁ : ‖b‖ = 1) (h₂ : ‖c‖ = 1)
  (h₃ : ¬Collinear ℝ {a, b, c}) (h₄ : a.1 + b.1 + c.1 = 0)
  (h₅ : a.2 + b.2 + c.2 = 0) :
  ∀ t ∈ Icc 0 1, 5/2 ≤ ‖-2*a + t*b + (1 - t)*c‖ ∧
  ‖-2*a + t*b + (1 - t)*c‖ ≤ Real.sqrt 7 :=
",,
89274749-2920-538b-a21d-3322660ae88a,proof,no,,no,yes,"We may say that two integers $a$ and $b$ are connected (and write $a \leftrightarrow b$) if there exists such a sequence of integers as described in the problem.  For reference, we note that $\leftrightarrow$ is an [equivalence relation](https://artofproblemsolving.com/wiki/index.php/Equivalence_relation): it is [reflexive](https://artofproblemsolving.com/wiki/index.php/Reflexive) ($a \leftrightarrow a$), [symmetric](https://artofproblemsolving.com/wiki/index.php/Symmetric) ($a \leftrightarrow b$ implies $b \leftrightarrow a$), and [transitive](https://artofproblemsolving.com/wiki/index.php/Transitive) ($a \leftrightarrow b \leftrightarrow c$ implies $a \leftrightarrow c$ ).

Solution 1
Note that for any divisor $d$ of some $n$, $n(d-1) + n = nd \mid n^2(d-1)$, so $n \leftrightarrow n(d-1)$.  It follows that in fact $n \leftrightarrow n(d-1)^k$, for any nonnegative integer $k$, and


$n \leftrightarrow n(d-1) \leftrightarrow n(d-1)(d-2) \leftrightarrow \cdots \leftrightarrow n \prod_{i=c}^{d-1}i$


for any positive integer $c  b > 2$, there exists some integer $\lambda$ such that $(b-1)^{\lambda} > a$.  Let


$X = \prod_{i=b}^{(b-1)^{\lambda}}i$.


We have


$a \leftrightarrow \prod_{i=b}^{a}i \leftrightarrow (b-1)^{\lambda} \prod_{i=b}^{a}i \leftrightarrow (b-1)^{\lambda}  \prod_{i=b}^{a}i \cdot \prod_{i=a+1}^{(b-1)^{\lambda}-1} i = X$.


But we also have


$b \leftrightarrow b(b-1)^{\lambda} \leftrightarrow b (b-1)^{\lambda} \prod_{i=b+1}^{(b-1)^{\lambda}-1}i = X$.


Hence $a \leftrightarrow X \leftrightarrow b$, so $a \leftrightarrow b$, as desired.

Solution 2
We note that for any integer $n \ge 3$, $n \leftrightarrow 2n$, for


$n \leftrightarrow n(n-1) \leftrightarrow n(n-1)(n-2) \leftrightarrow n(n-2) \leftrightarrow 2n$


It follows that for $n \ge 4$,


$n \leftrightarrow n(n-1) \leftrightarrow n(n-1)(n-2) \leftrightarrow n(n-1)(n-2)(n-3) \leftrightarrow 2(n-1)(n-2) \leftrightarrow (n-1)(n-2) \leftrightarrow (n-1)$.


Thus all integers greater than 2 are connected.

Solution 3
We note that $n_i + n_{i+1} \mid n_in_{i+1}$ if and only if


$(n_i + n_{i+1}) \mid [(n_i + n_{i+1})n_i - n_in_{i+1}] = n_i^2$.


Therefore for any divisor $d > n_i$ of $n_i^2$, $d - n_i \leftrightarrow n_i$.
Now, for $a \ge 2$,


$4a \leftrightarrow 4a^2 - 4a = 4a(a-1) \leftrightarrow 8a^2 - 4a(a-1) = 4a(a+1) \leftrightarrow 4(a+1)^2 - 4a(a+1) = 4(a+1)$.


Also,


$4 \leftrightarrow 4^2 - 4 = 12$.


This means that all positive multiples of 4 are connected.
Furthermore, for $a \ge 2$,


$2a \leftrightarrow 2a(a-1)$,


which implies that every even number greater than 2 is connected to a multiple of 4.
Finally, for $a \ge 3$,


$a \leftrightarrow a(a-1)$.


Since $a(a-1)$ is even, this means that all integers greater than or equal to 2 are connected to some even number.
Together, these imply that all integers greater than 2 are connected.

Solution 4
We note that if $d > 2$ is a divisor of $n$, then $n \leftrightarrow n(d-1)$.
We say a positive integer $k$ is safe if for all integers $n \ge 3$, $n \leftrightarrow kn$.  Note that the product of two safe numbers is also a safe number.  Define $f(n)$ ($n>2$) to be the smallest divisor of $n$ that is greater than 2.  We will prove that 2 is safe, by strong induction on $f(n)$.  For the case $f(n) = 3$, we have $n \leftrightarrow (3-1)n = 2n$.  If $f(n) > 3$, we note that $f[n(f(n) - 1)]  3$, $a \leftrightarrow (a-1)$.  If $a$ is composite, then there exist $m \ge n > 0$ such that $(a-1-m)(a-1-n) = a$, and


$(a-1) \leftrightarrow (a-1-m)(a-1-n) \prod_{i=0}^{m-1}(a-1-i) = a \prod_{i=0}^{m-1}(a-1-i) \leftrightarrow a$.


If, on the other hand, $a$ is prime, then we use strong induction.  For the base case, $a = 5$, we note $4 \leftrightarrow 3 \leftrightarrow 3(3-1) = 6 \leftrightarrow 5$.  Now, assuming that $a>5$ and that this holds for all primes less than $a$ (we know it holds for all composites), it is sufficient to show that $(a+1) \leftrightarrow (a-1)$, since $(a+1)$ is composite and therefore $(a+1) \leftrightarrow a$.  But since $(a+1)$ and $(a-1)$ are both even, it suffices to show that $\frac{a+1}{2} \leftrightarrow \frac{a-1}{2} = \frac{a+1}{2} - 1$.  But this is true, since $\frac{a+1}{2}$ either composite, or a prime less than $a$, and it is greater than 3, since $a > 5$.  Thus the induction is complete.","Let $a, b$ be integers greater than 2.  Prove that there exists a positive integer $k$ and a finite sequence $n_1, n_2, \ldots, n_k$ of positive integers such that $n_1 = a$, $n_k = b$, and $n_in_{i+1}$ is divisible by $n_i + n_{i+1}$ for each $i$ ($1 \le i \le k$).",,"import Mathlib

/- Let $a, b$ be integers greater than 2.  Prove that there exists a positive integer $k$ and a finite sequence $n_1, n_2, \ldots, n_k$ of positive integers such that $n_1 = a$, $n_k = b$, and $n_in_{i+1}$ is divisible by $n_i + n_{i+1}$ for each $i$ ($1 \le i \le k$). -/
theorem number_theory_97673 (a b : ℕ) (ha : a > 2) (hb : b > 2) :
    ∃ k : ℕ, 0 < k ∧ ∃ n : ℕ → ℕ,
      (∀ i ∈ Finset.Icc 1 k, 0 < n i) ∧
      n 1 = a ∧ n k = b ∧
      ∀ i ∈ Finset.Icc 1 (k - 1), (n i) * (n (i + 1)) % (n i + n (i + 1)) = 0 := by",,
a65d01c9-6158-564f-9cc2-054abbc3898b,proof,no,,no,yes,"[Proof] Let $s_{1}=a_{1}-3 a_{2}+2 a_{3}, s_{2}=a_{2}-3 a_{3}+2 a_{4}, \cdots, s_{99}=a_{99}$ $-3 a_{100}+2 a_{1}, s_{100}=a_{100}-3 a_{1}+2 a_{2}$. Clearly, we have
$$
s_{1}+s_{2}+\cdots+s_{99}+s_{100}=0,
$$

and $s_{i} \geqslant 0, i=1,2, \cdots, 100$, so $s_{i}=0, i=1,2, \cdots, 100$, from which we can get $a_{1}-a_{2}=2\left(a_{2}-a_{3}\right), \quad a_{2}-a_{3}=2\left(a_{3}-a_{4}\right), \cdots, \quad a_{99}-a_{100}=$ $2\left(a_{100}-a_{1}\right), a_{100}-a_{1}=2\left(a_{1}-a_{2}\right)$. Thus, $a_{1}-a_{2}=2^{100}\left(a_{1}-a_{2}\right)$, hence $a_{1}=a_{2}$. From this, we immediately get
$$
a_{1}=a_{2}=\cdots=a_{99}=a_{100} .
$$","$9 \cdot 21$ Let real numbers $a_{1}, a_{2}, \cdots, a_{100}$ satisfy
$$
\left\{\begin{array}{l}
a_{1}-3 a_{2}+2 a_{3} \geqslant 0, \\
a_{2}-3 a_{3}+2 a_{4} \geqslant 0, \\
\cdots \cdots \cdots \cdots \\
a_{99}-3 a_{100}+2 a_{1} \geqslant 0, \\
a_{100}-3 a_{1}+2 a_{2} \geqslant 0 .
\end{array}\right.
$$

Prove that $a_{1}=a_{2}=\cdots=a_{100}$.",,"import Mathlib

/- $9 \cdot 21$ Let real numbers $a_{1}, a_{2}, \cdots, a_{100}$ satisfy
$$
\left\{\begin{array}{l}
a_{1}-3 a_{2}+2 a_{3} \geqslant 0, \\
a_{2}-3 a_{3}+2 a_{4} \geqslant 0, \\
\cdots \cdots \cdots \cdots \\
a_{99}-3 a_{100}+2 a_{1} \geqslant 0, \\
a_{100}-3 a_{1}+2 a_{2} \geqslant 0 .
\end{array}\right.
$$

Prove that $a_{1}=a_{2}=\cdots=a_{100}$. -/
theorem algebra_193599 (a : Fin 100 → ℝ)
    (h : ∀ i, a i - 3 * a ((i + 1) % 100) + 2 * a ((i + 2) % 100) ≥ 0) :
    ∀ i j, a i = a j := by",,
fe7df40e-524f-57b4-b72a-8c8a370c879e,proof,yes,yes,no,yes,"Proof: Since $a, b, c \in \mathrm{R}^{+}, a+b+c=1$, by transformation (1),

so $\sqrt{13 a+1}+\sqrt{13 b+1}+\sqrt{13 c+1} \leqslant (13 a+1+13 b+1+13 c+1)^{\frac{1}{2}} \cdot \sqrt{3}=4 \sqrt{3}$

Similarly, we can succinctly prove several inequalities in [1].
(1) $a, b, c, d \in \mathbf{R}^{+}, a+b+c+d=1$.

Prove: $\sqrt{4 a+1}+\sqrt{4 b+1}+\sqrt{4 c+1}+ \sqrt{4 d+1} \leqslant 4 \sqrt{2}$.
(2) $a, b, c \in \mathbf{R}^{+}, a b+b c+c a=1$.

Prove: $\sqrt{a b+5}+\sqrt{b c+5}+\sqrt{c a+5} \leqslant 4 \sqrt{3}$
(3) In $\triangle A B C$, prove:
$$\begin{array}{l}
\sqrt{\tan \frac{A}{2} \cdot \tan \frac{B}{2}+5}+\sqrt{\tan \frac{B}{2} \cdot \tan \frac{C}{2}+5}+ \\
\sqrt{\tan \frac{C}{2} \cdot \tan \frac{A}{2}+5} \leqslant 4 \sqrt{3}
\end{array}$$

Hint: Note that in $\triangle A B C$ there is
$$\begin{array}{l}
\tan \frac{A}{2} \cdot \tan \frac{B}{2}+\tan \frac{B}{2} \cdot \tan \frac{C}{2}+ \\
\tan \frac{C}{2} \cdot \tan \frac{A}{2}=1
\end{array}$$
(4) $a, b, c \in \mathbf{R}^{+}, a+b+c=2$. Prove:
$$\sqrt{3 a+1}+\sqrt{3 b+1}+\sqrt{3 c+1} \leqslant 3 \sqrt{3} .$$

Transformation (2), let $a_{i}, b_{i}$ have the same sign and are non-zero $(i=1,2, \cdots, n)$, then $\sum_{i=1}^{n} \frac{a_{i}}{b_{i}} \geqslant \frac{\left(\sum_{i=1}^{n} a_{i}\right)^{2}}{\sum_{i=1}^{n} a_{i} b_{i}}$ equality holds if and only if $b_{1}=b_{2}=\cdots \cdots=b_{n}$.","For example, $1 a, b, c \in \mathrm{R}^{+}, a+b+c=1$. Prove:
$$\sqrt{13 a+1}+\sqrt{13 b+1}+\sqrt{13 c+1} \leqslant 4 \sqrt{3}$$",,"import Mathlib

open Real

/- For example, $1 a, b, c \in \mathrm{R}^{+}, a+b+c=1$. Prove:
$$\sqrt{13 a+1}+\sqrt{13 b+1}+\sqrt{13 c+1} \leqslant 4 \sqrt{3}$$ -/
theorem inequalities_598035 (a b c : ℝ) (ha : 0 < a) (hb : 0 < b) (hc : 0 < c)
    (h : a + b + c = 1) :
    sqrt (13 * a + 1) + sqrt (13 * b + 1) + sqrt (13 * c + 1) ≤ 4 * sqrt 3 := by","import Mathlib

open Real

theorem inequalities_598035 (a b c : ℝ) (ha : 0 < a) (hb : 0 < b) (hc : 0 < c)
    (h : a + b + c = 1) :
    sqrt (13 * a + 1) + sqrt (13 * b + 1) + sqrt (13 * c + 1) ≤ 4 * sqrt 3 := by
  have h2 : (sqrt (13 * a + 1) + sqrt (13 * b + 1) + sqrt (13 * c + 1)) ^ 2 ≤ 48 := by
    have h3 : (sqrt (13 * a + 1) + sqrt (13 * b + 1) + sqrt (13 * c + 1)) ^ 2 ≤ 3 * ((13 * a + 1) + (13 * b + 1) + (13 * c + 1)) := by
      nlinarith [sq_nonneg (sqrt (13 * a + 1) - sqrt (13 * b + 1)), sq_nonneg (sqrt (13 * b + 1) - sqrt (13 * c + 1)), sq_nonneg (sqrt (13 * c + 1) - sqrt (13 * a + 1)),
        Real.sqrt_nonneg (13 * a + 1), Real.sqrt_nonneg (13 * b + 1), Real.sqrt_nonneg (13 * c + 1),
        Real.sq_sqrt (show 0 ≤ (13 * a + 1 : ℝ) by nlinarith), Real.sq_sqrt (show 0 ≤ (13 * b + 1 : ℝ) by nlinarith), Real.sq_sqrt (show 0 ≤ (13 * c + 1 : ℝ) by nlinarith)]
    have h4 : (13 * a + 1) + (13 * b + 1) + (13 * c + 1) = 16 := by
      nlinarith [h]
    nlinarith [h4]
  have h5 : sqrt 48 = 4 * sqrt 3 := by
    rw [Real.sqrt_eq_iff_mul_self_eq] <;> norm_num
    <;> ring_nf <;> norm_num
  have h6 : (sqrt (13 * a + 1) + sqrt (13 * b + 1) + sqrt (13 * c + 1)) ≤ sqrt 48 := by
    apply Real.le_sqrt_of_sq_le
    nlinarith [h2]
  linarith [h5, h6]",
8655270d-3f4d-5b9e-a645-3ce6333fdc1b,MCQ,no,,no,yes,"5.B.

Since the equation has real solutions, we have $b^{2}-4 a c \geqslant 0$. According to the problem, we have
$$
\frac{-b+\sqrt{b^{2}-4 a c}}{2 a}=b^{2}-4 a c
$$

or $\frac{-b-\sqrt{b^{2}-4 a c}}{2 a}=b^{2}-4 a c$.
Let $u=\sqrt{b^{2}-4 a c}$, we get the equation
$2 a u^{2}-u+b=0$ or $2 a u^{2}+u+b=0$.
Since $u=\sqrt{b^{2}-4 a c}$ is a solution, the discriminant of the equation is non-negative, i.e., $1-8 a b \geqslant 0$. Therefore, $a b \leqslant \frac{1}{8}$.","5. Given that $b^{2}-4 a c$ is a real root of the quadratic equation $a x^{2}+b x+c=0(a \neq 0)$. Then $(\quad)$.
(A) $a b \geqslant \frac{1}{8}$
(B) $a b \leqslant \frac{1}{8}$
(C) $a b \geqslant \frac{1}{4}$
(D) $a b \leqslant \frac{1}{4}$",,"import Mathlib

/- 5. Given that $b^{2}-4 a c$ is a real root of the quadratic equation $a x^{2}+b x+c=0(a \neq 0)$. Then $(\quad)$.
(A) $a b \geqslant \frac{1}{8}$
(B) $a b \leqslant \frac{1}{8}$
(C) $a b \geqslant \frac{1}{4}$
(D) $a b \leqslant \frac{1}{4}$ -/
theorem algebra_327570 {a b c : ℝ} (ha : a ≠ 0) (h : a * (b ^ 2 - 4 * a * c) ^ 2 + b * (b ^ 2 - 4 * a * c) + c = 0) :
    a * b ≤ 1 / 8 := by",,
455750e0-fbeb-533b-8201-6942e4fb6fd1,math-word-problem,no,,no,yes,": a b is greater. a b = e b ln a and b a = e a ln b . So we have to decide which of b ln a and a ln b is greater, or, equivalently, which of (ln a)/a and (ln b)/b is greater. The latter is clearly more promising. So set f(x) = (ln x)/x. Then f '(x) = 1/x 2 - (ln x)/x 2 which is negative for x > e. Obviously b > a, so provided a > e, (ln a)/a > (ln b)/b and hence b ln a > a ln b and a b > b a . But e 2 < 9, so the result is certainly true for n ≥ 9. 3rd Putnam 1940 © John Scholes jscholes@kalva.demon.co.uk 15 Sep 1999","3rd Putnam 1940 Problem B7 Given n > 8, let a = √n and b = √(n+1). Which is greater a b or b a ? Solution Straightforward",,"import Mathlib

open Real

/- 3rd Putnam 1940 Problem B7 Given n > 8, let a = √n and b = √(n+1). Which is greater a b or b a ? Solution Straightforward -/
theorem inequalities_136617 {n : ℕ} (hn : n > 8) (a b : ℝ)
    (ha : a = sqrt n) (hb : b = sqrt (n + 1)) :
    b ^ a > a ^ b := by",,
8b673b8e-8e92-5c3d-a402-b653aafeb7af,proof,no,,no,yes,"6. Since $x-y \mid P(x, y)$, we can set $P(x, y)=(x-y) Q(x, y)$,

where $Q(x, y)$ is a polynomial in variables $x$ and $y$. Thus, we have $P(y, x)=(y-x) Q(y, x)$,
From (1), (2), and the given condition, we get $(x-y) Q(x, y)=(y-x) Q(y, x)$,
which implies $Q(x, y)+Q(y, x)=0$.
Substituting $y=x$ in (3), we get $Q(x, x)=0$.
This means that the polynomial $Q(x, y)$ has a factor $x-y$. Therefore, the polynomial $P(x, y)$ has a factor $(x-y)^{2}$. Hence, $(x-y)^{2} \mid P(x, y)$.
Comment: This shows that if $P(x, y)$ is a symmetric polynomial and $(x-y) \mid P(x, y)$, then $(x-y)^{2} \mid P(x, y)$.
Furthermore, if $P(x, y, z)$ is a symmetric polynomial and $(x-y) \mid P(x, y, z)$, then $(x-y)^{2}(y-z)^{2}(z-x)^{2} \mid P(x, y, z)$.","6. Let $P(x, y)$ be a polynomial in variables $x$ and $y$, and for any $x, y$, we have $P(x, y)=P(y, x)$ (for example, the polynomial $x^{2}-2 x y+y^{2}$ satisfies this condition). Given that $x-y \mid P(x, y)$, prove: $(x-y)^{2} \mid P(x, y)$.",,"import Mathlib

/- 6. Let $P(x, y)$ be a polynomial in variables $x$ and $y$, and for any $x, y$, we have $P(x, y)=P(y, x)$ (for example, the polynomial $x^{2}-2 x y+y^{2}$ satisfies this condition). Given that $x-y \mid P(x, y)$, prove: $(x-y)^{2} \mid P(x, y)$. -/
theorem algebra_290572 {P : MvPolynomial (Fin 2) ℝ} (hP : ∀ x y : ℝ, MvPolynomial.eval (fun n => if n = 0 then x else y) P = MvPolynomial.eval (fun n => if n = 0 then y else x) P)
    (hP' : (X - Y) ∣ P) : (X - Y)^2 ∣ P := by",,
aea9814a-7698-52cd-bd87-959ce57dd020,math-word-problem,no,,no,yes,"9. (1) + (2) - (3) yields $\sin x + \sin y + \sin (x + y + z) - \sin z = 0, 2 \sin \frac{x + y}{2} \cos \frac{x - y}{2} + 2 \cos \frac{x + y + z}{2} \sin \frac{x + y}{2} = 0, 2 \sin \frac{x + y}{2} \left( \cos \frac{x - y}{2} + \cos \frac{x + y + 2z}{2} \right) = 0, 4 \sin \frac{x + y}{2} \cos \frac{x + z}{2} \cos \frac{y + z}{2} = 0, \sin \frac{x + y}{2} \cos \frac{x + z}{2} \cos \frac{y + z}{2} = 0, \sin \frac{x + y}{2} = 0$ or $\cos \frac{x + z}{2} = 0$ or $\cos \frac{y + z}{2} = 0$
(1) If $\sin \frac{x + y}{2} = 0$, then $\frac{x + y}{2} = k \pi \Rightarrow x + y = 2k \pi$, substituting into (3) gives $\sin z = 0 \Rightarrow z = k_1 \pi$, substituting into (1) and (2) respectively gives $x = k_2 \pi, y = k_3 \pi$;
(2) In the cases where $\cos \frac{x + z}{2} = 0$ and $\cos \frac{y + z}{2} = 0$, the same conclusions can be obtained as in the case where $\sin \frac{x + y}{2} = 0$, so the solution to the original system of equations is $\left\{\begin{array}{l}x = k_1 \pi \\ y = k_2 \pi \\ z = k_3 \pi .\end{array}\right.$",9. Solve the system of equations $\left\{\begin{array}{l}\sin x+2 \sin (x+y+z)=0 \\ \sin y+3 \sin (x+y+z)=0 \\ \sin z+4 \sin (x+y+z)=0\end{array}\right.$,,"import Mathlib

/- 9. Solve the system of equations $\left\{\begin{array}{l}\sin x+2 \sin (x+y+z)=0 \\ \sin y+3 \sin (x+y+z)=0 \\ \sin z+4 \sin (x+y+z)=0\end{array}\right.$ -/
theorem algebra_192765 (x y z : ℝ) (h1 : Real.sin x + 2 * Real.sin (x + y + z) = 0)
    (h2 : Real.sin y + 3 * Real.sin (x + y + z) = 0) (h3 : Real.sin z + 4 * Real.sin (x + y + z) = 0) :
    ∃ k1 k2 k3 : ℤ, x = k1 * Real.pi ∧ y = k2 * Real.pi ∧ z = k3 * Real.pi := by",,
